product_code,name,description,title,artist_code,product_type_code,format,unit_price,unit_cost,status,created,last_updated
197703,JAR007 Monkey sub recreational,AO DVD-18 JAR007 Monkey sub recreational,Monkey sub recreational,JAR007,AO,DVD-18,11.29,6.3542,AC,2005-12-13 10:35:18.000,2005-10-17 22:22:25.000
198174,MAL001 Pop colophonian,BW Sorenson MAL001 Pop colophonian,Pop colophonian,MAL001,BW,Sorenson,6.19,3.6462,AC,2006-12-15 16:20:26.000,2006-12-13 13:32:27.000
198781,MIC003 Orthorexia gig,AC H.264 MIC003 Orthorexia gig,Orthorexia gig,MIC003,AC,H.264,0.79,0.1866,QC,2006-11-07 06:25:42.000,2006-07-06 17:10:59.000
198831,CHE011 Tele- testicles,AF DVD-9 CHE011 Tele- testicles,Tele- testicles,CHE011,AF,DVD-9,8.99,5.0642,AC,2006-04-19 22:56:49.000,2007-03-01 14:56:52.000
199308,HOY001 Stationery biophilia,BR DVD-10 HOY001 Stationery biophilia,Stationery biophilia,HOY001,BR,DVD-10,10.19,5.9432,IN,2005-07-28 14:20:10.000,2006-07-02 11:51:59.000
199596,TIN001 Freecycling garbler,AG AB-ACD TIN001 Freecycling garbler,Freecycling garbler,TIN001,AG,AB-ACD,2.59,1.3351,AC,2005-06-19 14:33:04.000,2006-02-14 22:56:53.000
199976,ADE004 Whilom drag,BZ HMC ADE004 Whilom drag,Whilom drag,ADE004,BZ,HMC,3.19,1.5089,AC,2006-06-27 14:34:18.000,2005-06-19 21:28:18.000
200142,JER004 Fiddler’s wedding,AG H.264 JER004 Fiddler’s wedding,Fiddler’s wedding,JER004,AG,H.264,0.39,0.1866,AC,2006-05-18 19:22:22.000,2005-11-07 14:58:13.000
200341,AUD001 Sitooterie bathykolpian,BM ACD AUD001 Sitooterie bathykolpian,Sitooterie bathykolpian,AUD001,BM,ACD,5.79,3.6965,AC,2006-06-16 15:54:37.000,2007-01-10 10:14:39.000
200867,CLA010 Florilegium tea,BU HA CLA010 Florilegium tea,Florilegium tea,CLA010,BU,HA,2.09,0.9544,AC,2005-06-03 15:09:28.000,2006-02-11 04:45:12.000
201321,JAM005 Patient tetrapyloctomy,AI RA JAM005 Patient tetrapyloctomy,Patient tetrapyloctomy,JAM005,AI,RA,0.49,0.2795,AC,2005-12-30 05:19:42.000,2005-06-19 10:30:20.000
201877,CHA019 Mundungus higgledy-piggledy,AJ H.264 CHA019 Mundungus higgledy-piggledy,Mundungus higgledy-piggledy,CHA019,AJ,H.264,0.39,0.1866,AC,2005-08-09 11:15:21.000,2007-03-01 05:08:22.000
202529,AMB001 Scotch biopiracy,BV AB-ACD AMB001 Scotch biopiracy,Scotch biopiracy,AMB001,BV,AB-ACD,2.59,1.3351,AC,2006-11-22 05:57:35.000,2005-10-22 21:28:53.000
202582,LUD001 While blighty free,BO HMCS LUD001 While blighty free,While blighty free,LUD001,BO,HMCS,1.59,0.9146,AC,2005-11-25 08:54:53.000,2006-09-13 10:41:50.000
202784,CAR008 Mobisode tod,BD DVD-10 CAR008 Mobisode tod,Mobisode tod,CAR008,BD,DVD-10,10.19,5.9432,AC,2006-12-21 22:48:45.000,2006-10-21 19:11:56.000
202925,CAS004 Point-blank jinks,BG AB-ACD CAS004 Point-blank jinks,Point-blank jinks,CAS004,BG,AB-ACD,2.79,1.3351,AC,2007-03-22 06:02:44.000,2007-03-27 00:02:31.000
203660,ALP001 Archaeology blobitecture,AH DVD-18 ALP001 Archaeology blobitecture,Archaeology blobitecture,ALP001,AH,DVD-18,11.09,6.3542,AC,2007-02-06 03:17:37.000,2005-06-06 19:30:13.000
204839,BER004 Pudding malarkey,BU BSMP BER004 Pudding malarkey,Pudding malarkey,BER004,BU,BSMP,0.89,0.4744,AC,2006-10-15 21:27:25.000,2007-01-06 04:45:21.000
205272,ADE003 Moot cento post,AJ MCA ADE003 Moot cento post,Moot cento post,ADE003,AJ,MCA,3.89,2.2672,AC,2005-08-24 19:23:18.000,2005-09-19 10:31:00.000
206036,JES002 Jargon urban open,BX DV JES002 Jargon urban open,Jargon urban open,JES002,BX,DV,5.99,3.6391,AC,2005-07-16 09:42:30.000,2006-05-11 05:39:55.000
206297,CHE005 Positronic clerihew,BE Sorenson CHE005 Positronic clerihew,Positronic clerihew,CHE005,BE,Sorenson,6.39,3.6462,AC,2006-07-06 09:10:02.000,2006-07-15 07:34:55.000
206367,JAS001 Anorakish mixture,AC ALS JAS001 Anorakish mixture,Anorakish mixture,JAS001,AC,ALS,0.59,0.4883,AC,2007-01-10 08:08:23.000,2005-08-10 19:52:02.000
206415,ROM002 Duct leather,BU 3GPP ROM002 Duct leather,Duct leather,ROM002,BU,3GPP,2.49,1.6078,AC,2006-09-16 21:35:48.000,2006-07-31 01:00:40.000
206674,JAS002 King sous-sherpa,AK HMC JAS002 King sous-sherpa,King sous-sherpa,JAS002,AK,HMC,3.09,1.5089,AC,2005-11-28 01:02:42.000,2006-03-28 13:53:01.000
207008,CEC003 Zenzizenzizenzic darwin,AI MPEG-1 CEC003 Zenzizenzizenzic darwin,Zenzizenzizenzic darwin,CEC003,AI,MPEG-1,2.59,1.5744,AC,2006-06-14 08:32:56.000,2005-10-21 15:21:16.000
207677,MIC003 Mullered chrestomathy,AP DV MIC003 Mullered chrestomathy,Mullered chrestomathy,MIC003,AP,DV,5.89,3.6391,AC,2006-06-28 15:55:27.000,2006-06-22 19:44:21.000
208153,ADE002 Dogs there’s,AF HA ADE002 Dogs there’s,Dogs there’s,ADE002,AF,HA,1.79,0.9544,AC,2006-12-02 04:06:47.000,2005-08-02 19:46:00.000
208276,NUN001 Bistro cooked,AH MCA NUN001 Bistro cooked,Bistro cooked,NUN001,AH,MCA,4.09,2.2672,AC,2006-09-10 12:56:39.000,2006-02-01 05:11:00.000
208919,JOE002 Emo male,AO Sorenson JOE002 Emo male,Emo male,JOE002,AO,Sorenson,6.19,3.6462,AC,2006-08-10 05:19:30.000,2005-08-11 07:00:52.000
209018,CHE002 Moggie pinchbeck,BP Sorenson CHE002 Moggie pinchbeck,Moggie pinchbeck,CHE002,BP,Sorenson,6.39,3.6462,AC,2006-06-08 08:23:55.000,2005-07-30 23:46:33.000
209148,HOD001 Microcredit sennight,AQ RA HOD001 Microcredit sennight,Microcredit sennight,HOD001,AQ,RA,0.99,0.2795,AC,2006-02-22 18:33:29.000,2006-12-24 02:27:21.000
209256,HEW001 Play bringing,AI HA HEW001 Play bringing,Play bringing,HEW001,AI,HA,2.19,0.9544,AC,2006-09-06 23:58:22.000,2006-01-22 23:56:05.000
209583,AND001 Olitory sars,AU ACD AND001 Olitory sars,Olitory sars,AND001,AU,ACD,6.29,3.6965,AC,2005-06-26 21:30:42.000,2006-08-05 17:40:35.000
209633,ELV001 Nugiperous neurotheology,AE xVid ELV001 Nugiperous neurotheology,Nugiperous neurotheology,ELV001,AE,xVid,4.19,1.8227,AC,2006-02-17 22:29:10.000,2006-06-06 23:02:47.000
210104,NIL001 With enthuse,BF SACD NIL001 With enthuse,With enthuse,NIL001,BF,SACD,6.99,3.2358,AC,2006-10-30 08:21:03.000,2007-03-09 04:47:05.000
210203,ROS004 Yuhangyuan deasil,BQ BSMP ROS004 Yuhangyuan deasil,Yuhangyuan deasil,ROS004,BQ,BSMP,1.19,0.4744,AC,2006-06-21 06:24:41.000,2006-02-23 15:49:21.000
210832,CHA004 Lag dfy,CF MPEG-1 CHA004 Lag dfy,Lag dfy,CHA004,CF,MPEG-1,2.69,1.5744,AC,2006-10-13 19:38:39.000,2006-06-13 00:11:12.000
211683,INN001 Shank’s tape,AP 3GPP INN001 Shank’s tape,Shank’s tape,INN001,AP,3GPP,2.49,1.6078,AC,2006-12-04 13:26:48.000,2005-06-14 01:24:27.000
212221,JED002 Petard shufti heeled,CH ACD JED002 Petard shufti heeled,Petard shufti heeled,JED002,CH,ACD,5.99,3.6965,AC,2006-07-02 13:16:24.000,2006-11-14 06:02:24.000
212290,ARM001 Pins bowdlerise,BR DSD ARM001 Pins bowdlerise,Pins bowdlerise,ARM001,BR,DSD,5.09,2.4286,AC,2006-05-29 01:57:16.000,2006-02-03 15:18:22.000
212359,JES002 Padania ell histories,BA AB-CG JES002 Padania ell histories,Padania ell histories,JES002,BA,AB-CG,1.69,1.1392,AC,2006-01-09 15:39:38.000,2005-12-18 17:43:40.000
212417,ORS002 Life language,AZ AB-Z3 ORS002 Life language,Life language,ORS002,AZ,AB-Z3,1.99,0.8474,AC,2005-11-22 04:12:00.000,2006-01-05 01:18:28.000
212617,SAL001 Pitcher green,CK SACD SAL001 Pitcher green,Pitcher green,SAL001,CK,SACD,7.29,3.2358,AC,2006-08-17 08:56:22.000,2006-07-26 13:54:10.000
213075,SAM001 Pharmacogenomics gold-collar,CE HSMP SAM001 Pharmacogenomics gold-collar,Pharmacogenomics gold-collar,SAM001,CE,HSMP,0.59,0.4074,AC,2005-12-04 17:17:28.000,2006-07-07 23:23:44.000
213182,EMI001 Jinks patient,BR H.264 EMI001 Jinks patient,Jinks patient,EMI001,BR,H.264,0.39,0.1866,AC,2006-11-12 05:37:09.000,2005-05-31 23:00:25.000
213475,JON005 Clerihew barbarian,AU HMC JON005 Clerihew barbarian,Clerihew barbarian,JON005,AU,HMC,2.89,1.5089,AC,2007-03-20 09:15:40.000,2005-12-17 03:06:45.000
213772,CLA007 Kit panhandle,AG MCA CLA007 Kit panhandle,Kit panhandle,CLA007,AG,MCA,3.79,2.2672,AC,2006-06-16 18:09:35.000,2005-06-11 23:00:13.000
213829,ANA002 Ross-on-wye functional,BN AB-CG ANA002 Ross-on-wye functional,Ross-on-wye functional,ANA002,BN,AB-CG,1.99,1.1392,AC,2007-02-19 23:43:05.000,2006-12-27 06:23:56.000
213888,IRW001 Humble chew,BJ SACD IRW001 Humble chew,Humble chew,IRW001,BJ,SACD,7.09,3.2358,AC,2006-03-02 21:47:20.000,2006-10-03 21:32:59.000
214549,CLA013 Snuff bruxer,CG ALS CLA013 Snuff bruxer,Snuff bruxer,CLA013,CG,ALS,0.79,0.4883,AC,2006-03-17 03:43:57.000,2006-06-15 18:09:15.000
214643,CHR006 Angiogenesis pharmacogenomics,CJ DVD-18 CHR006 Angiogenesis pharmacogenomics,Angiogenesis pharmacogenomics,CHR006,CJ,DVD-18,11.09,6.3542,AC,2006-11-20 14:51:59.000,2006-10-24 08:17:49.000
214823,HOP001 Corpus ergophobia,AZ divX HOP001 Corpus ergophobia,Corpus ergophobia,HOP001,AZ,divX,5.09,2.5968,AC,2005-11-06 03:46:31.000,2006-02-01 13:10:54.000
215173,EST002 Wormwood plenilune,CF MPEG-4 EST002 Wormwood plenilune,Wormwood plenilune,EST002,CF,MPEG-4,7.39,3.6609,AC,2007-02-16 13:08:44.000,2006-03-05 09:04:23.000
215296,CAR010 Chock-a-block skive,AG MPEG-2 CAR010 Chock-a-block skive,Chock-a-block skive,CAR010,AG,MPEG-2,5.99,3.0547,AC,2006-04-24 23:53:21.000,2005-07-30 05:28:27.000
215797,CHE015 Jackalope thunder,BA xVid CHE015 Jackalope thunder,Jackalope thunder,CHE015,BA,xVid,4.19,1.8227,AC,2006-07-09 22:45:58.000,2006-01-29 01:09:17.000
216001,CAY002 Oaf chaise,BO AB-ACD CAY002 Oaf chaise,Oaf chaise,CAY002,BO,AB-ACD,2.69,1.3351,AC,2006-02-06 08:52:28.000,2006-02-25 13:15:30.000
216659,FEL001 Chic coppice,CA HMCS FEL001 Chic coppice,Chic coppice,FEL001,CA,HMCS,1.49,0.9146,AC,2006-04-21 07:42:11.000,2006-07-25 08:09:18.000
217611,CAR021 Card u,BZ ACD CAR021 Card u,Card u,CAR021,BZ,ACD,6.39,3.6965,AC,2006-12-01 17:36:35.000,2007-04-20 12:58:26.000
217689,DIO002 Pronoia guff,AQ MPEG-2 DIO002 Pronoia guff,Pronoia guff,DIO002,AQ,MPEG-2,5.89,3.0547,WD,2006-02-17 11:27:47.000,2007-03-30 02:13:11.000
217759,JEB001 Goo bobby,AK SACD JEB001 Goo bobby,Goo bobby,JEB001,AK,SACD,7.19,3.2358,AC,2005-07-23 16:03:59.000,2007-03-01 03:01:06.000
218201,EME001 Boxing sling,BM MPEG-4 EME001 Boxing sling,Boxing sling,EME001,BM,MPEG-4,7.09,3.6609,IN,2005-12-02 20:07:56.000,2006-11-20 14:23:39.000
218435,CAR019 Dozen wouldn’t,BX SACD CAR019 Dozen wouldn’t,Dozen wouldn’t,CAR019,BX,SACD,6.89,3.2358,IN,2006-04-12 13:27:51.000,2006-07-26 18:36:35.000
218656,ROS011 Zorbing sickness pronouns,BK divX ROS011 Zorbing sickness pronouns,Zorbing sickness pronouns,ROS011,BK,divX,4.59,2.5968,AC,2006-10-08 19:52:21.000,2007-04-06 08:39:33.000
218707,JAY013 Fibres line,AD Sorenson JAY013 Fibres line,Fibres line,JAY013,AD,Sorenson,6.09,3.6462,AC,2007-01-15 18:55:00.000,2006-10-15 09:40:27.000
218763,CHA026 Bang trailer,BG DV CHA026 Bang trailer,Bang trailer,CHA026,BG,DV,6.29,3.6391,AC,2005-12-27 03:37:38.000,2007-03-22 14:02:20.000
218824,DAN002 Acrophony burton,CC Sorenson DAN002 Acrophony burton,Acrophony burton,DAN002,CC,Sorenson,5.99,3.6462,AC,2006-02-27 05:11:54.000,2006-12-31 16:09:05.000
218868,SUS001 Monte weird,AF MCA SUS001 Monte weird,Monte weird,SUS001,AF,MCA,3.89,2.2672,AC,2006-03-28 10:23:24.000,2007-02-08 02:25:19.000
219069,ORS001 Callipygian rhapsodomancy,AN BSMP ORS001 Callipygian rhapsodomancy,Callipygian rhapsodomancy,ORS001,AN,BSMP,0.79,0.4744,AC,2005-09-01 15:35:51.000,2006-11-07 21:22:09.000
219268,CLA006 Katy san,BG xVid CLA006 Katy san,Katy san,CLA006,BG,xVid,4.19,1.8227,AC,2007-02-06 04:01:51.000,2007-04-17 03:35:12.000
219650,CHA022 Cocoa railway skedaddle,AK HA CHA022 Cocoa railway skedaddle,Cocoa railway skedaddle,CHA022,AK,HA,1.99,0.9544,AC,2005-08-02 05:54:41.000,2006-10-26 03:27:55.000
220964,CAR002 Jactitation retail,BM MCA CAR002 Jactitation retail,Jactitation retail,CAR002,BM,MCA,4.19,2.2672,AC,2006-01-28 23:26:51.000,2007-03-13 11:35:29.000
221122,FEL001 Arguing nanopublishing have,AC MPEG-4 FEL001 Arguing nanopublishing have,Arguing nanopublishing have,FEL001,AC,MPEG-4,7.49,3.6609,AC,2005-08-16 23:49:13.000,2005-05-22 12:32:50.000
221478,JET002 Peanut wap,CA DVD-18 JET002 Peanut wap,Peanut wap,JET002,CA,DVD-18,11.09,6.3542,AC,2005-11-12 22:07:59.000,2006-02-15 04:14:15.000
221517,CAR008 Betsy stick,BS MCA CAR008 Betsy stick,Betsy stick,CAR008,BS,MCA,4.39,2.2672,AC,2005-12-23 21:52:24.000,2006-01-18 03:19:35.000
221925,JER001 Grandmother was,AF DV JER001 Grandmother was,Grandmother was,JER001,AF,DV,5.99,3.6391,IN,2006-07-06 21:35:03.000,2007-04-06 16:07:44.000
223701,OTT001 Cento shift,CL RA OTT001 Cento shift,Cento shift,OTT001,CL,RA,0.49,0.2795,IN,2005-12-19 02:22:19.000,2005-10-23 11:55:45.000
223816,VIT001 Screenager e-voting,BS HA VIT001 Screenager e-voting,Screenager e-voting,VIT001,BS,HA,2.29,0.9544,AC,2006-12-19 23:35:48.000,2005-09-29 12:10:59.000
223855,IRW001 Your farm,BW DVD-18 IRW001 Your farm,Your farm,IRW001,BW,DVD-18,11.09,6.3542,QC,2006-01-27 11:09:04.000,2006-03-04 03:16:47.000
224018,SUS001 Discombobulate pander,CH ALS SUS001 Discombobulate pander,Discombobulate pander,SUS001,CH,ALS,0.69,0.4883,AC,2005-09-12 14:55:28.000,2005-06-20 13:00:55.000
224275,JED001 Copacetic doula,CI DV JED001 Copacetic doula,Copacetic doula,JED001,CI,DV,5.99,3.6391,AC,2005-12-10 15:20:59.000,2007-01-26 10:38:07.000
224757,CHA003 Aerotropolis skunk kick,AY HMCS CHA003 Aerotropolis skunk kick,Aerotropolis skunk kick,CHA003,AY,HMCS,1.89,0.9146,AC,2005-08-22 02:06:00.000,2005-12-14 07:52:54.000
225189,RAF001 Run globesity starting,BQ ACD RAF001 Run globesity starting,Run globesity starting,RAF001,BQ,ACD,5.79,3.6965,QC,2006-08-18 11:11:55.000,2005-12-16 10:26:08.000
225273,HOR001 Auxetic. someone’s,AZ DVD-18 HOR001 Auxetic. someone’s,Auxetic. someone’s,HOR001,AZ,DVD-18,11.19,6.3542,AC,2005-11-09 00:26:48.000,2006-02-13 04:30:39.000
225407,ISS002 Naked smart,BF MPEG-4 ISS002 Naked smart,Naked smart,ISS002,BF,MPEG-4,7.29,3.6609,AC,2007-04-13 12:29:45.000,2006-06-08 06:45:29.000
226091,CHR008 Nine hooplehead,AF AB-Z3 CHR008 Nine hooplehead,Nine hooplehead,CHR008,AF,AB-Z3,1.89,0.8474,AC,2005-08-29 07:48:34.000,2006-06-25 11:15:01.000
226252,ROS007 Ghouls sake,CL DVD-5 ROS007 Ghouls sake,Ghouls sake,ROS007,CL,DVD-5,8.39,4.8076,QC,2005-09-03 11:19:34.000,2006-06-06 05:58:24.000
226253,JER002 Pete’s misomusist,BC MPEG-2 JER002 Pete’s misomusist,Pete’s misomusist,JER002,BC,MPEG-2,5.59,3.0547,AC,2005-10-15 10:02:32.000,2006-08-14 11:49:17.000
226581,CLA002 Therapy more,AW AB-CG CLA002 Therapy more,Therapy more,CLA002,AW,AB-CG,1.89,1.1392,AC,2005-08-25 00:57:47.000,2006-06-28 22:35:55.000
227374,CHA008 Woman-hater orientated,BF HMCS CHA008 Woman-hater orientated,Woman-hater orientated,CHA008,BF,HMCS,1.69,0.9146,AC,2006-03-05 20:11:56.000,2006-02-06 06:02:58.000
227782,JON002 Ear solutions beeregar,CE AB-Z3 JON002 Ear solutions beeregar,Ear solutions beeregar,JON002,CE,AB-Z3,2.09,0.8474,AC,2006-10-25 05:31:47.000,2006-10-09 06:59:11.000
228024,APO001 Squaw intermercial,BM Sorenson APO001 Squaw intermercial,Squaw intermercial,APO001,BM,Sorenson,6.29,3.6462,QC,2006-02-09 10:49:42.000,2006-11-23 20:47:44.000
228589,CHR001 Vamp black,CK MPEG-1 CHR001 Vamp black,Vamp black,CHR001,CK,MPEG-1,3.09,1.5744,AC,2006-07-12 07:56:11.000,2006-05-04 12:12:39.000
228715,AGA002 Chestnut hill,BY ALS AGA002 Chestnut hill,Chestnut hill,AGA002,BY,ALS,0.79,0.4883,QC,2005-05-30 21:59:47.000,2006-10-22 10:56:51.000
228746,CEL003 Yehudi haberdasher,CI SACD CEL003 Yehudi haberdasher,Yehudi haberdasher,CEL003,CI,SACD,6.89,3.2358,AC,2006-11-05 16:57:01.000,2006-03-26 14:43:01.000
228779,CHE003 Space wile,AY HA CHE003 Space wile,Space wile,CHE003,AY,HA,2.29,0.9544,AC,2005-10-12 01:55:21.000,2006-12-13 16:12:59.000
229078,RAF001 Jocund vlogger,BZ H.264 RAF001 Jocund vlogger,Jocund vlogger,RAF001,BZ,H.264,0.29,0.1866,AC,2006-11-24 11:05:31.000,2006-10-05 14:38:24.000
229367,ISS002 Gormless sitooterie,AW RA ISS002 Gormless sitooterie,Gormless sitooterie,ISS002,AW,RA,0.59,0.2795,AC,2006-04-20 08:14:37.000,2005-12-21 07:50:36.000
229635,ROM003 Other pants,AD DVD-9 ROM003 Other pants,Other pants,ROM003,AD,DVD-9,8.79,5.0642,AC,2005-12-25 17:13:22.000,2007-03-03 09:08:34.000
229743,FAU001 Euroland link,AI DV FAU001 Euroland link,Euroland link,FAU001,AI,DV,6.29,3.6391,AC,2006-01-17 03:37:50.000,2005-11-23 08:01:28.000
229837,IRV001 His syzygy.,AP HA IRV001 His syzygy.,His syzygy.,IRV001,AP,HA,2.19,0.9544,AC,2006-08-27 04:41:10.000,2006-04-09 03:26:54.000
230422,CAR024 Thelemic earth,BB MCA CAR024 Thelemic earth,Thelemic earth,CAR024,BB,MCA,4.29,2.2672,AC,2006-05-29 12:28:59.000,2006-08-26 13:35:09.000
230552,COC001 Sail eco-auditor,BW BSMP COC001 Sail eco-auditor,Sail eco-auditor,COC001,BW,BSMP,1.29,0.4744,AC,2006-06-02 09:44:36.000,2006-10-05 11:00:08.000
230721,EMM001 Vaccary get,BS DVD-9 EMM001 Vaccary get,Vaccary get,EMM001,BS,DVD-9,9.29,5.0642,AC,2006-12-29 12:26:38.000,2006-11-12 04:14:12.000
231094,ALP001 Chrestomathy books,BQ AB-ACD ALP001 Chrestomathy books,Chrestomathy books,ALP001,BQ,AB-ACD,2.59,1.3351,AC,2005-08-19 04:45:48.000,2005-11-05 13:19:06.000
231802,HUM001 Pop twig,CD DSD HUM001 Pop twig,Pop twig,HUM001,CD,DSD,4.99,2.4286,AC,2005-07-27 15:31:40.000,2006-08-30 12:13:49.000
231825,JAC002 Mountebank haw,BB DVD-18 JAC002 Mountebank haw,Mountebank haw,JAC002,BB,DVD-18,10.79,6.3542,AC,2006-02-11 07:39:58.000,2007-03-23 14:47:39.000
231917,JAK001 Hullaballoo influenza,AK DVD-18 JAK001 Hullaballoo influenza,Hullaballoo influenza,JAK001,AK,DVD-18,11.29,6.3542,AC,2005-06-06 17:19:54.000,2007-04-13 15:06:59.000
232138,CAR025 Olitory flonking,BP HMC CAR025 Olitory flonking,Olitory flonking,CAR025,BP,HMC,2.89,1.5089,AC,2007-04-11 19:18:48.000,2007-02-12 21:33:45.000
232184,LIA001 Gunsel tizzy,BK AB-ACD LIA001 Gunsel tizzy,Gunsel tizzy,LIA001,BK,AB-ACD,2.89,1.3351,AC,2006-01-01 11:58:56.000,2005-12-18 11:04:19.000
232244,MIL001 Muscle red,BZ MPEG-1 MIL001 Muscle red,Muscle red,MIL001,BZ,MPEG-1,3.09,1.5744,AC,2005-07-19 08:38:06.000,2006-07-14 07:41:30.000
232511,ELA001 Block sow,BS SACD ELA001 Block sow,Block sow,ELA001,BS,SACD,7.29,3.2358,AC,2005-06-14 22:03:47.000,2007-01-24 02:19:47.000
232989,ELE001 Benidorm c3,AJ BSMP ELE001 Benidorm c3,Benidorm c3,ELE001,AJ,BSMP,1.19,0.4744,AC,2006-07-10 20:39:12.000,2006-01-29 19:26:21.000
233158,ARA001 Probiotic church,BQ DVD-9 ARA001 Probiotic church,Probiotic church,ARA001,BQ,DVD-9,9.19,5.0642,AC,2005-12-01 13:25:40.000,2006-05-03 09:12:11.000
233272,JER006 Gate cacography,BR BSMP JER006 Gate cacography,Gate cacography,JER006,BR,BSMP,0.89,0.4744,AC,2007-02-10 16:55:43.000,2006-04-19 18:51:11.000
233756,FEL004 Monkey’s beat,CK MPEG-2 FEL004 Monkey’s beat,Monkey’s beat,FEL004,CK,MPEG-2,5.99,3.0547,AC,2007-02-10 15:10:18.000,2005-06-16 23:04:04.000
233962,CIE002 Blurb wagon,BB ACD CIE002 Blurb wagon,Blurb wagon,CIE002,BB,ACD,6.29,3.6965,AC,2006-11-17 05:22:18.000,2006-06-13 04:29:23.000
233974,NIC002 Bant borborygmus,BJ MPEG-4 NIC002 Bant borborygmus,Bant borborygmus,NIC002,BJ,MPEG-4,7.59,3.6609,IN,2006-01-09 01:22:52.000,2006-04-08 10:11:28.000
234138,CYR001 Antimacassar macilent,BK H.264 CYR001 Antimacassar macilent,Antimacassar macilent,CYR001,BK,H.264,0.19,0.1866,AC,2006-02-05 00:49:40.000,2005-08-12 15:38:33.000
235002,CHA018 Special awe,AS HMCS CHA018 Special awe,Special awe,CHA018,AS,HMCS,1.59,0.9146,AC,2007-03-18 21:15:44.000,2006-09-20 10:25:59.000
235081,FIF001 Oyez. spain’s,CL MPEG-4 FIF001 Oyez. spain’s,Oyez. spain’s,FIF001,CL,MPEG-4,7.49,3.6609,AC,2005-06-06 09:02:24.000,2005-10-24 09:18:52.000
235573,HOR001 Kiss kelemenopy,BB HMCS HOR001 Kiss kelemenopy,Kiss kelemenopy,HOR001,BB,HMCS,1.59,0.9146,AC,2006-05-12 02:45:36.000,2006-11-27 22:28:41.000
236069,JAY006 Hockey-sticks rocket,AZ xVid JAY006 Hockey-sticks rocket,Hockey-sticks rocket,JAY006,AZ,xVid,4.09,1.8227,AC,2005-05-31 00:34:46.000,2005-07-17 13:12:38.000
236631,BEN003 Collaboratory janus-faced,CC AB-ACD BEN003 Collaboratory janus-faced,Collaboratory janus-faced,BEN003,CC,AB-ACD,2.59,1.3351,AC,2005-09-02 00:51:08.000,2005-05-30 12:47:12.000
236767,JOH002 Syzygy. paralipsis,AM MPEG-4 JOH002 Syzygy. paralipsis,Syzygy. paralipsis,JOH002,AM,MPEG-4,7.49,3.6609,QC,2006-02-26 08:54:03.000,2005-11-29 23:11:29.000
237913,LAU001 Haven set-top,AJ DVD-9 LAU001 Haven set-top,Haven set-top,LAU001,AJ,DVD-9,8.89,5.0642,AC,2005-05-23 01:40:49.000,2007-03-04 18:50:33.000
238077,INE001 Pagan clam,BC MPEG-4 INE001 Pagan clam,Pagan clam,INE001,BC,MPEG-4,7.39,3.6609,AC,2006-11-09 17:49:35.000,2005-09-22 11:52:31.000
238183,BER003 Haruspex dangerous,BR DVD-10 BER003 Haruspex dangerous,Haruspex dangerous,BER003,BR,DVD-10,10.09,5.9432,AC,2006-08-28 04:55:03.000,2006-06-04 15:06:09.000
238268,JAD001 Twee we dog-and-pony,AR divX JAD001 Twee we dog-and-pony,Twee we dog-and-pony,JAD001,AR,divX,4.49,2.5968,AC,2007-01-18 19:55:04.000,2005-07-29 06:59:14.000
238364,CLE003 Biopunk asymmetrical,BW RA CLE003 Biopunk asymmetrical,Biopunk asymmetrical,CLE003,BW,RA,0.59,0.2795,AC,2006-01-15 07:18:07.000,2005-09-13 08:36:13.000
238558,CHA025 Bridie webucation,AH AB-CG CHA025 Bridie webucation,Bridie webucation,CHA025,AH,AB-CG,1.59,1.1392,AC,2006-07-11 19:04:10.000,2006-07-29 07:32:05.000
239278,JEB001 Send wikitorial,BW HMCS JEB001 Send wikitorial,Send wikitorial,JEB001,BW,HMCS,1.49,0.9146,AC,2007-04-16 01:01:53.000,2006-10-02 16:00:20.000
239328,JEF001 Portfolio aunt,AG divX JEF001 Portfolio aunt,Portfolio aunt,JEF001,AG,divX,4.59,2.5968,AC,2006-11-19 00:06:00.000,2006-08-04 21:57:29.000
239548,CAR001 Lip my,AQ DVD-10 CAR001 Lip my,Lip my,CAR001,AQ,DVD-10,10.09,5.9432,AC,2006-04-28 21:42:23.000,2005-09-16 07:40:24.000
240003,JEF003 Knock webucation,AR DV JEF003 Knock webucation,Knock webucation,JEF003,AR,DV,5.89,3.6391,AC,2005-09-06 21:22:13.000,2006-12-17 17:47:46.000
241323,CAM001 Heat hush,CL xVid CAM001 Heat hush,Heat hush,CAM001,CL,xVid,3.89,1.8227,AC,2006-04-30 09:15:54.000,2006-05-15 00:36:09.000
241339,PAL001 Train whose,CA DVD-9 PAL001 Train whose,Train whose,PAL001,CA,DVD-9,9.39,5.0642,WD,2005-09-07 22:05:57.000,2007-02-28 20:25:24.000
241494,CLY001 Real octothorpe,CD AB-CG CLY001 Real octothorpe,Real octothorpe,CLY001,CD,AB-CG,1.79,1.1392,AC,2005-05-29 00:28:05.000,2007-04-07 03:14:03.000
242024,CHE011 Louie roger’s fell,CF Sorenson CHE011 Louie roger’s fell,Louie roger’s fell,CHE011,CF,Sorenson,6.09,3.6462,AC,2006-12-14 05:11:45.000,2007-03-07 16:32:37.000
242144,FAU001 Ensorcelled geronimo,AT divX FAU001 Ensorcelled geronimo,Ensorcelled geronimo,FAU001,AT,divX,4.49,2.5968,QC,2005-06-20 04:36:14.000,2006-07-23 21:11:15.000
